,ppCode,Carpark Name,Total Lots,Lot Type,Parking System,WeekDay Rates,WeekDay Minimum,Saturday Rates,Saturday Minimum,Sunday & PH Rates,Sunday & PH Minimum,Start Time,End Time
1322,S0157,SERVICE ROAD OFF JALAN MASJID,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1323,S0158,SERVICE ROAD OFF MACPHERSON ROAD,23,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1324,S0158,SERVICE ROAD OFF MACPHERSON ROAD,21,Motorcycle,Coupon,$0.65,570 mins,$0.65,570 mins,$0.00,0 mins,08:30,17:00
1325,S0159,SERVICE ROAD OFF BALESTIER ROAD,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1326,S0160,SIN MING WALK ,17,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1327,S0160,SIN MING WALK ,17,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1328,S0160,SIN MING WALK ,17,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1329,S0161,SEMBAWANG ROAD OFF STREET,75,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1330,S0161,SEMBAWANG ROAD OFF STREET,12,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1331,S0162,SERVICE ROAD OFF TEBING LANE,22,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1332,S0163,SENGKANG EAST AND WEST WAY,87,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1333,S0164,SELETAR AEROSPACE VIEW ,31,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1334,S0164,SELETAR AEROSPACE VIEW ,20,Motorcycle,Coupon,$0.65,900 mins,$0.65,900 mins,$0.65,900 mins,07:00,22:00
1335,S0166,SEMBAWANG RD/ADMIRALTY  RD EAST OFF STREET,63,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1336,S0166,SEMBAWANG RD/ADMIRALTY  RD EAST OFF STREET,63,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1337,S0166,SEMBAWANG RD/ADMIRALTY  RD EAST OFF STREET,63,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1338,S0166,SEMBAWANG RD/ADMIRALTY  RD EAST OFF STREET,14,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1339,S0166,SEMBAWANG RD/ADMIRALTY  RD EAST OFF STREET,14,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1340,S0167,SERVICE ROAD OFF JALAN SELASEH,29,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1341,S0167,SERVICE ROAD OFF JALAN SELASEH,4,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1342,S0168,SERVICE ROAD OFF JALAN KELULUT,27,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1343,S0168,SERVICE ROAD OFF JALAN KELULUT,5,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1344,S0170,SERVICE ROAD OFF SEMBAWANG ROAD,5,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1345,S0170,SERVICE ROAD OFF SEMBAWANG ROAD,13,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1346,S0171,SPOONER ROAD OFF STREET,102,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1347,S0171,SPOONER ROAD OFF STREET,102,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1348,S0171,SPOONER ROAD OFF STREET,102,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1349,S0171,SPOONER ROAD OFF STREET,19,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1350,S0171,SPOONER ROAD OFF STREET,19,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1351,T0002,TANJONG PAGAR ROAD ,26,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1352,T0002,TANJONG PAGAR ROAD ,26,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1353,T0003,TANK ROAD ,18,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1354,T0003,TANK ROAD ,12,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1355,T0004,TAN TYE PLACE ,2,Heavy Vehicle,Coupon,$2.40,30 mins,$2.40,30 mins,$1.20,30 mins,08:30,17:00
1356,T0004,TAN TYE PLACE ,2,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,17:00,22:00
1357,T0005,TAN QUEE LAN STREET ,73,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1358,T0005,TAN QUEE LAN STREET ,73,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1359,T0005,TAN QUEE LAN STREET ,19,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1360,T0006,TECK LIM ROAD ,14,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1361,T0006,TECK LIM ROAD ,14,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1362,T0006,TECK LIM ROAD ,2,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1363,T0008,TELOK AYER STREET ,51,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1364,T0008,TELOK AYER STREET ,51,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1365,T0008,TELOK AYER STREET ,4,Heavy Vehicle,Coupon,$2.40,30 mins,$2.40,30 mins,$1.20,30 mins,08:30,17:00
1366,T0008,TELOK AYER STREET ,4,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,17:00,22:00
1367,T0008,TELOK AYER STREET ,58,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1368,T0009,TEMPLE STREET ,61,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1369,T0009,TEMPLE STREET ,61,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1370,T0010,TEO HONG ROAD ,17,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1371,T0010,TEO HONG ROAD ,17,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1372,T0014,TRAS STREET ,75,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1373,T0014,TRAS STREET ,75,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1374,T0014,TRAS STREET ,11,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1375,T0017,TIONG BAHRU PARK OFF STREET,20,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1376,T0017,TIONG BAHRU PARK OFF STREET,20,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1377,T0017,TIONG BAHRU PARK OFF STREET,20,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1378,T0019,TANJONG PENJURU CRESCENT,11,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1379,T0021,TYRWHITT ROAD ,35,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1380,T0021,TYRWHITT ROAD ,7,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1381,T0022,TOWNSHEND ROAD ,18,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1382,T0025,TAI THONG CRESCENT ,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1383,T0025,TAI THONG CRESCENT ,10,Motorcycle,Coupon,$0.65,570 mins,$0.65,570 mins,$0.00,0 mins,08:30,17:00
1384,T0031,TALMA ROAD ,15,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1385,T0033,TECK CHYE TERRACE ,24,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1386,T0036,TAMPINES PLACE  ,17,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1387,T0039,TANNERY LANE ,36,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1388,T0040,THIRD CHIN BEE ROAD ,41,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1389,T0043,TAMAN MAS MERAH ,13,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1390,T0043,TAMAN MAS MERAH ,13,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1391,T0043,TAMAN MAS MERAH ,13,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1392,T0057,TESSENSOHN ROAD ,49,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1393,T0057,TESSENSOHN ROAD ,10,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1394,T0060,TOH GUAN ROAD ,5,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1395,T0060,TOH GUAN ROAD ,5,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1396,T0060,TOH GUAN ROAD ,5,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1397,T0061,THIRD LOK YANG ROAD ,30,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1398,T0062,TAI SENG DRIVE ,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1399,T0062,TAI SENG DRIVE ,8,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1400,T0062,TAI SENG DRIVE ,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1401,T0062,TAI SENG DRIVE ,3,Motorcycle,Coupon,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1402,T0062,TAI SENG DRIVE ,3,Motorcycle,Coupon,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1403,T0065,TAGORE ROAD ,45,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1404,T0065,TAGORE ROAD ,16,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,22:00
1405,T0066,TAGORE INDUSTRIAL AVENUE,81,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1406,T0067,TAGORE LANE ,134,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1407,T0068,TAGORE DRIVE  ,32,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1408,T0068,TAGORE DRIVE  ,8,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$0.00,0 mins,07:00,19:00
1409,T0070,TANGLIN HALT CLOSE ,36,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1410,T0070,TANGLIN HALT CLOSE ,36,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1411,T0070,TANGLIN HALT CLOSE ,36,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1412,T0074,TAMPINES INDUSTRIAL AVENUE 3,18,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1413,T0074,TAMPINES INDUSTRIAL AVENUE 3,18,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1414,T0074,TAMPINES INDUSTRIAL AVENUE 3,18,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1415,T0074,TAMPINES INDUSTRIAL AVENUE 3,0,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,22:30
1416,T0074,TAMPINES INDUSTRIAL AVENUE 3,0,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,22:30,07:00
1417,T0074,TAMPINES INDUSTRIAL AVENUE 3,0,Heavy Vehicle,Coupon,$10.00,510 mins,$10.00,510 mins,$10.00,510 mins,22:30,07:00
1418,T0074,TAMPINES INDUSTRIAL AVENUE 3,10,Motorcycle,Coupon,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1419,T0074,TAMPINES INDUSTRIAL AVENUE 3,10,Motorcycle,Coupon,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1420,T0076,TUAS AVENUE 1 ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1421,T0077,TUAS AVENUE 3 ,38,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1422,T0079,TUAS AVENUE 5 ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1423,T0080,TUAS AVENUE 7 ,35,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1424,T0081,TUAS AVENUE 9 ,19,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1425,T0082,TUAS AVENUE 11 ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1426,T0083,TUAS AVENUE 12 ,13,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1427,T0084,TUAS AVENUE 13 ,16,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1428,T0088,TUAS AVENUE 18A ,32,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1429,T0090,TUAS DRIVE 1 ,11,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1430,T0091,TUAS DRIVE 2 ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1431,T0094,TUAS LANE ,15,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1432,T0096,TUAS WEST AVENUE ,39,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1433,T0100,TELOK BLANGAH STREET 31,9,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,17:00
1434,T0102,TUAS ROAD ,29,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1435,T0103,TEMBELING ROAD OFF STREET,200,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1436,T0103,TEMBELING ROAD OFF STREET,200,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1437,T0103,TEMBELING ROAD OFF STREET,200,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1438,T0103,TEMBELING ROAD OFF STREET,23,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1439,T0103,TEMBELING ROAD OFF STREET,23,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1440,T0104,TAI SENG AVENUE ,62,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1441,T0104,TAI SENG AVENUE ,62,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1442,T0104,TAI SENG AVENUE ,62,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1443,T0104,TAI SENG AVENUE ,14,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1444,T0104,TAI SENG AVENUE ,10,Motorcycle,Coupon,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1445,T0104,TAI SENG AVENUE ,10,Motorcycle,Coupon,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1446,T0107,TAMPINES ROAD/HOUGANG AVE 7 HEAVY VEH PARK,0,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1447,T0107,TAMPINES ROAD/HOUGANG AVE 7 HEAVY VEH PARK,0,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1448,T0107,TAMPINES ROAD/HOUGANG AVE 7 HEAVY VEH PARK,0,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1449,T0107,TAMPINES ROAD/HOUGANG AVE 7 HEAVY VEH PARK,312,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1450,T0109,TELOK BLANGAH DRIVE HEAVY VEHICLE PARK,55,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1451,T0111,TUAS LINK 2 ,11,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1452,T0113,TUAS LINK 4 ,9,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1453,T0114,TEMBELING ROAD ,62,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1454,T0115,TELOK KURAU ROAD ,22,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1455,T0116,TEBAN GARDENS CRESCENT ,104,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,19:00
1456,T0116,TEBAN GARDENS CRESCENT ,0,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1457,T0117,TUAS SOUTH AVENUE 1 ,63,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1458,T0123,TUAS SOUTH STREET 2 ,25,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1459,T0129,TANJONG KATONG COMPLEX ,378,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1460,T0129,TANJONG KATONG COMPLEX ,378,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1461,T0129,TANJONG KATONG COMPLEX ,378,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1462,T0129,TANJONG KATONG COMPLEX ,11,Heavy Vehicle,Electronic,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,22:30
1463,T0129,TANJONG KATONG COMPLEX ,11,Heavy Vehicle,Electronic,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,22:30,07:00
1464,T0129,TANJONG KATONG COMPLEX ,11,Heavy Vehicle,Electronic,$10.00,510 mins,$10.00,510 mins,$10.00,510 mins,22:30,07:00
1465,T0129,TANJONG KATONG COMPLEX ,72,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1466,T0129,TANJONG KATONG COMPLEX ,72,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1467,T0130,TOA PAYOH WEST ,62,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1468,T0130,TOA PAYOH WEST ,62,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1469,T0130,TOA PAYOH WEST ,62,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1470,T0130,TOA PAYOH WEST ,6,Motorcycle,Coupon,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1471,T0130,TOA PAYOH WEST ,6,Motorcycle,Coupon,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1472,T0131,TAMPINES AVENUE 9/ AVENUE 10 HV PARK,527,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1473,T0140,TANJONG KATONG ROAD OFF STREET,123,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1474,T0140,TANJONG KATONG ROAD OFF STREET,123,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1475,T0140,TANJONG KATONG ROAD OFF STREET,123,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1476,T0140,TANJONG KATONG ROAD OFF STREET,21,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1477,T0140,TANJONG KATONG ROAD OFF STREET,21,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1478,T0141,TANJONG KATONG RD OFF ST (OPP WILKINSON RD),33,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1479,T0141,TANJONG KATONG RD OFF ST (OPP WILKINSON RD),33,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1480,T0141,TANJONG KATONG RD OFF ST (OPP WILKINSON RD),33,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1481,T0141,TANJONG KATONG RD OFF ST (OPP WILKINSON RD),7,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1482,T0141,TANJONG KATONG RD OFF ST (OPP WILKINSON RD),7,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1483,T0142,TUAS BASIN CLOSE ,5,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1484,T0144,TEO HONG ROAD / NEW BRIDGE ROAD OFF STREET,31,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1485,T0144,TEO HONG ROAD / NEW BRIDGE ROAD OFF STREET,31,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1486,T0145,TEBING LANE ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1487,T0146,TAI SENG STREET ,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1488,T0146,TAI SENG STREET ,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1489,T0146,TAI SENG STREET ,8,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1490,T0146,TAI SENG STREET ,10,Motorcycle,Coupon,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1491,T0146,TAI SENG STREET ,10,Motorcycle,Coupon,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1492,T0151,TAMPINES ROAD HEAVY VEHICLE PARK,169,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1493,T0153,TAMPINES NORTH DRIVE 3  HVP,315,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1494,U0002,UPPER CIRCULAR ROAD ,22,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1495,U0002,UPPER CIRCULAR ROAD ,22,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1496,U0003,UBI AVENUE 3 ,74,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1497,U0003,UBI AVENUE 3 ,74,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1498,U0003,UBI AVENUE 3 ,74,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1499,U0007,UPPER DICKSON ROAD ,16,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1500,U0008,UPPER WELD ROAD ,59,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1501,U0012,UPPER PAYA LEBAR ROAD SERVICE ROAD,11,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1502,U0013,UBI ROAD 1 ,26,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1503,U0013,UBI ROAD 1 ,26,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1504,U0013,UBI ROAD 1 ,26,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1505,U0014,UBI ROAD 2 ,35,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1506,U0014,UBI ROAD 2 ,35,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1507,U0014,UBI ROAD 2 ,35,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1508,U0014,UBI ROAD 2 ,16,Motorcycle,Coupon,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1509,U0014,UBI ROAD 2 ,16,Motorcycle,Coupon,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1510,U0016,UBI ROAD 3 ,16,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
